date,temperature,precipm
"2:53 PM EST on November 24, 2017",13.3,-9999.00
"3:53 PM EST on November 24, 2017",12.8,-9999.00
"4:53 PM EST on November 24, 2017",10.0,-9999.00
"5:53 PM EST on November 24, 2017",9.4,-9999.00
"6:53 PM EST on November 24, 2017",8.3,-9999.00
"7:53 PM EST on November 24, 2017",6.7,-9999.00
"8:53 PM EST on November 24, 2017",7.2,-9999.00
"9:53 PM EST on November 24, 2017",5.6,-9999.00
"10:53 PM EST on November 24, 2017",5.0,-9999.00
"11:53 PM EST on November 24, 2017",3.9,-9999.00
"12:53 AM EST on November 25, 2017",3.3,-9999.00
"1:53 AM EST on November 25, 2017",2.8,-9999.00
"2:53 AM EST on November 25, 2017",2.2,-9999.00
"3:53 AM EST on November 25, 2017",1.7,-9999.00
"4:53 AM EST on November 25, 2017",1.1,-9999.00
"5:53 AM EST on November 25, 2017",2.2,-9999.00
"6:53 AM EST on November 25, 2017",2.2,-9999.00
"7:53 AM EST on November 25, 2017",1.7,-9999.00
"8:53 AM EST on November 25, 2017",5.6,-9999.00
"9:53 AM EST on November 25, 2017",10.0,-9999.00
"10:53 AM EST on November 25, 2017",15.0,-9999.00
"11:53 AM EST on November 25, 2017",17.2,-9999.00
"12:53 PM EST on November 25, 2017",16.7,-9999.00
"1:53 PM EST on November 25, 2017",18.3,-9999.00
"2:53 PM EST on November 25, 2017",17.8,-9999.00
"3:53 PM EST on November 25, 2017",17.8,-9999.00
"4:53 PM EST on November 25, 2017",14.4,-9999.00
"5:53 PM EST on November 25, 2017",16.1,-9999.00
"6:53 PM EST on November 25, 2017",15.6,-9999.00
"7:53 PM EST on November 25, 2017",15.0,-9999.00
"8:53 PM EST on November 25, 2017",13.9,-9999.00
"9:53 PM EST on November 25, 2017",13.3,-9999.00
"10:53 PM EST on November 25, 2017",13.3,-9999.00
"11:53 PM EST on November 25, 2017",12.8,-9999.00
"12:53 AM EST on November 26, 2017",12.8,-9999.00
"1:53 AM EST on November 26, 2017",11.7,-9999.00
"2:53 AM EST on November 26, 2017",10.6,-9999.00
"3:53 AM EST on November 26, 2017",10.0,-9999.00
"4:53 AM EST on November 26, 2017",9.4,-9999.00
"5:53 AM EST on November 26, 2017",8.9,-9999.00
"6:53 AM EST on November 26, 2017",8.3,-9999.00
"7:53 AM EST on November 26, 2017",6.7,-9999.00
"8:53 AM EST on November 26, 2017",9.4,-9999.00
"9:53 AM EST on November 26, 2017",11.1,-9999.00
"10:53 AM EST on November 26, 2017",11.7,-9999.00
"11:53 AM EST on November 26, 2017",13.3,-9999.00
"12:53 PM EST on November 26, 2017",13.3,-9999.00
"1:53 PM EST on November 26, 2017",14.4,-9999.00
"2:53 PM EST on November 26, 2017",13.9,-9999.00
"3:53 PM EST on November 26, 2017",13.9,-9999.00
"4:53 PM EST on November 26, 2017",11.7,-9999.00
"5:53 PM EST on November 26, 2017",10.6,-9999.00
"6:53 PM EST on November 26, 2017",10.6,-9999.00
"7:53 PM EST on November 26, 2017",6.7,-9999.00
"8:53 PM EST on November 26, 2017",3.3,-9999.00
"9:53 PM EST on November 26, 2017",6.7,-9999.00
"10:53 PM EST on November 26, 2017",2.2,-9999.00
"11:53 PM EST on November 26, 2017",5.6,-9999.00
"12:53 AM EST on November 27, 2017",6.1,-9999.00
"1:53 AM EST on November 27, 2017",7.2,-9999.00
"2:53 AM EST on November 27, 2017",6.7,-9999.00
"3:53 AM EST on November 27, 2017",6.7,-9999.00
"4:53 AM EST on November 27, 2017",5.0,-9999.00
"5:53 AM EST on November 27, 2017",3.9,-9999.00
"6:53 AM EST on November 27, 2017",6.1,-9999.00
"7:53 AM EST on November 27, 2017",5.6,-9999.00
"8:53 AM EST on November 27, 2017",8.9,-9999.00
"9:53 AM EST on November 27, 2017",11.7,-9999.00
"10:53 AM EST on November 27, 2017",13.3,-9999.00
"11:53 AM EST on November 27, 2017",15.0,-9999.00
"12:53 PM EST on November 27, 2017",16.1,-9999.00
"1:53 PM EST on November 27, 2017",16.1,-9999.00
"2:53 PM EST on November 27, 2017",16.7,-9999.00
"3:53 PM EST on November 27, 2017",15.6,-9999.00
"4:53 PM EST on November 27, 2017",14.4,-9999.00
"5:53 PM EST on November 27, 2017",10.6,-9999.00
"6:53 PM EST on November 27, 2017",12.2,-9999.00
"7:53 PM EST on November 27, 2017",11.1,-9999.00
"8:53 PM EST on November 27, 2017",9.4,-9999.00
"9:53 PM EST on November 27, 2017",7.8,-9999.00
"10:53 PM EST on November 27, 2017",7.2,-9999.00
"11:53 PM EST on November 27, 2017",5.6,-9999.00
"12:53 AM EST on November 28, 2017",4.4,-9999.00
"1:53 AM EST on November 28, 2017",3.9,-9999.00
"2:53 AM EST on November 28, 2017",3.3,-9999.00
"3:53 AM EST on November 28, 2017",2.2,-9999.00
"4:53 AM EST on November 28, 2017",2.2,-9999.00
"5:53 AM EST on November 28, 2017",2.8,-9999.00
"6:53 AM EST on November 28, 2017",0.0,-9999.00
"7:53 AM EST on November 28, 2017",1.7,-9999.00
"8:53 AM EST on November 28, 2017",5.6,-9999.00
"9:53 AM EST on November 28, 2017",9.4,-9999.00
"10:53 AM EST on November 28, 2017",12.8,-9999.00
"11:53 AM EST on November 28, 2017",16.7,-9999.00
"12:53 PM EST on November 28, 2017",17.8,-9999.00
"1:53 PM EST on November 28, 2017",17.8,-9999.00
"2:53 PM EST on November 28, 2017",17.8,-9999.00
"3:53 PM EST on November 28, 2017",17.2,-9999.00
"4:53 PM EST on November 28, 2017",14.4,-9999.00
"5:53 PM EST on November 28, 2017",11.1,-9999.00
"6:53 PM EST on November 28, 2017",11.1,-9999.00
"7:53 PM EST on November 28, 2017",11.7,-9999.00
"8:53 PM EST on November 28, 2017",9.4,-9999.00
"9:53 PM EST on November 28, 2017",10.0,-9999.00
"10:53 PM EST on November 28, 2017",8.9,-9999.00
"11:53 PM EST on November 28, 2017",8.3,-9999.00
"12:53 AM EST on November 29, 2017",8.3,-9999.00
"1:53 AM EST on November 29, 2017",4.4,-9999.00
"2:53 AM EST on November 29, 2017",2.8,-9999.00
"3:53 AM EST on November 29, 2017",1.7,-9999.00
"4:53 AM EST on November 29, 2017",5.0,-9999.00
"5:53 AM EST on November 29, 2017",2.8,-9999.00
"6:53 AM EST on November 29, 2017",5.0,-9999.00
"7:53 AM EST on November 29, 2017",6.7,-9999.00
"8:53 AM EST on November 29, 2017",8.3,-9999.00
"9:53 AM EST on November 29, 2017",15.0,-9999.00
"10:53 AM EST on November 29, 2017",18.3,-9999.00
"11:53 AM EST on November 29, 2017",18.9,-9999.00
"12:53 PM EST on November 29, 2017",20.6,-9999.00
"1:53 PM EST on November 29, 2017",20.6,-9999.00
"2:53 PM EST on November 29, 2017",21.1,-9999.00
"3:53 PM EST on November 29, 2017",20.6,-9999.00
"4:53 PM EST on November 29, 2017",17.2,-9999.00
"5:53 PM EST on November 29, 2017",15.6,-9999.00
"6:53 PM EST on November 29, 2017",14.4,-9999.00
"7:53 PM EST on November 29, 2017",13.3,-9999.00
"8:53 PM EST on November 29, 2017",12.2,-9999.00
"9:53 PM EST on November 29, 2017",10.6,-9999.00
"10:53 PM EST on November 29, 2017",8.9,-9999.00
"11:53 PM EST on November 29, 2017",9.4,-9999.00
"12:53 AM EST on November 30, 2017",6.7,-9999.00
"1:53 AM EST on November 30, 2017",6.1,-9999.00
"2:53 AM EST on November 30, 2017",5.6,-9999.00
"3:53 AM EST on November 30, 2017",5.6,-9999.00
"4:53 AM EST on November 30, 2017",6.1,-9999.00
"5:53 AM EST on November 30, 2017",6.7,-9999.00
"6:53 AM EST on November 30, 2017",6.1,-9999.00
"7:53 AM EST on November 30, 2017",6.7,-9999.00
"8:53 AM EST on November 30, 2017",8.3,-9999.00
"9:53 AM EST on November 30, 2017",10.0,-9999.00
"10:53 AM EST on November 30, 2017",11.7,-9999.00
"11:53 AM EST on November 30, 2017",12.2,-9999.00
"12:53 PM EST on November 30, 2017",13.9,-9999.00
"1:53 PM EST on November 30, 2017",15.0,-9999.00
"2:53 PM EST on November 30, 2017",15.6,-9999.00
"3:53 PM EST on November 30, 2017",14.4,-9999.00
"4:53 PM EST on November 30, 2017",12.8,-9999.00
"5:53 PM EST on November 30, 2017",12.2,-9999.00
"6:53 PM EST on November 30, 2017",12.2,-9999.00
"7:53 PM EST on November 30, 2017",12.8,-9999.00
"8:53 PM EST on November 30, 2017",11.7,-9999.00
"10:53 PM EST on November 30, 2017",11.1,-9999.00
"11:53 PM EST on November 30, 2017",9.4,-9999.00
"12:53 AM EST on December 01, 2017",7.8,-9999.00
"1:53 AM EST on December 01, 2017",6.1,-9999.00
"2:53 AM EST on December 01, 2017",5.6,-9999.00
"3:53 AM EST on December 01, 2017",4.4,-9999.00
"4:53 AM EST on December 01, 2017",6.7,-9999.00
"5:53 AM EST on December 01, 2017",10.0,-9999.00
"6:53 AM EST on December 01, 2017",6.1,-9999.00
"7:53 AM EST on December 01, 2017",6.1,-9999.00
"8:53 AM EST on December 01, 2017",9.4,-9999.00
"9:53 AM EST on December 01, 2017",10.6,-9999.00
"10:53 AM EST on December 01, 2017",12.8,-9999.00
"11:53 AM EST on December 01, 2017",14.4,-9999.00
"12:53 PM EST on December 01, 2017",14.4,-9999.00
"1:53 PM EST on December 01, 2017",15.0,-9999.00
"2:53 PM EST on December 01, 2017",15.6,-9999.00
"3:53 PM EST on December 01, 2017",15.0,-9999.00
"4:53 PM EST on December 01, 2017",12.8,-9999.00
"5:53 PM EST on December 01, 2017",10.6,-9999.00
"6:53 PM EST on December 01, 2017",9.4,-9999.00
"7:53 PM EST on December 01, 2017",7.2,-9999.00
"8:53 PM EST on December 01, 2017",7.2,-9999.00
"9:53 PM EST on December 01, 2017",5.6,-9999.00
"10:53 PM EST on December 01, 2017",5.0,-9999.00
"11:53 PM EST on December 01, 2017",2.8,-9999.00
"12:53 AM EST on December 02, 2017",3.3,-9999.00
"1:53 AM EST on December 02, 2017",1.1,-9999.00
"2:53 AM EST on December 02, 2017",1.7,-9999.00
"3:53 AM EST on December 02, 2017",1.1,-9999.00
"4:53 AM EST on December 02, 2017",-0.6,-9999.00
"5:53 AM EST on December 02, 2017",-0.6,-9999.00
"6:53 AM EST on December 02, 2017",-1.1,-9999.00
"7:53 AM EST on December 02, 2017",0.6,-9999.00
"8:53 AM EST on December 02, 2017",3.9,-9999.00
"9:53 AM EST on December 02, 2017",5.0,-9999.00
"10:53 AM EST on December 02, 2017",6.1,-9999.00
"11:53 AM EST on December 02, 2017",8.9,-9999.00
"12:53 PM EST on December 02, 2017",10.6,-9999.00
"1:53 PM EST on December 02, 2017",11.1,-9999.00
"2:53 PM EST on December 02, 2017",11.7,-9999.00
"3:53 PM EST on December 02, 2017",10.6,-9999.00
"4:53 PM EST on December 02, 2017",9.4,-9999.00
"5:53 PM EST on December 02, 2017",8.3,-9999.00
"6:53 PM EST on December 02, 2017",7.8,-9999.00
"7:53 PM EST on December 02, 2017",7.8,-9999.00
"8:53 PM EST on December 02, 2017",7.2,-9999.00
"9:53 PM EST on December 02, 2017",4.4,-9999.00
"10:53 PM EST on December 02, 2017",4.4,-9999.00
"11:53 PM EST on December 02, 2017",5.6,-9999.00
"12:53 AM EST on December 03, 2017",3.3,-9999.00
"1:53 AM EST on December 03, 2017",3.3,-9999.00
"2:53 AM EST on December 03, 2017",2.2,-9999.00
"3:53 AM EST on December 03, 2017",2.8,-9999.00
"4:53 AM EST on December 03, 2017",3.3,-9999.00
"5:53 AM EST on December 03, 2017",3.9,-9999.00
"6:53 AM EST on December 03, 2017",3.3,-9999.00
"7:53 AM EST on December 03, 2017",2.8,-9999.00
"8:53 AM EST on December 03, 2017",6.1,-9999.00
"9:53 AM EST on December 03, 2017",8.9,-9999.00
"10:53 AM EST on December 03, 2017",10.6,-9999.00
"11:53 AM EST on December 03, 2017",12.2,-9999.00
"12:53 PM EST on December 03, 2017",15.0,-9999.00
"1:53 PM EST on December 03, 2017",15.6,-9999.00
"2:53 PM EST on December 03, 2017",16.1,-9999.00
"3:53 PM EST on December 03, 2017",15.6,-9999.00
"4:53 PM EST on December 03, 2017",13.9,-9999.00
"5:53 PM EST on December 03, 2017",11.7,-9999.00
"6:53 PM EST on December 03, 2017",9.4,-9999.00
"7:53 PM EST on December 03, 2017",9.4,-9999.00
"8:53 PM EST on December 03, 2017",7.8,-9999.00
"9:53 PM EST on December 03, 2017",6.1,-9999.00
"10:53 PM EST on December 03, 2017",4.4,-9999.00
"11:53 PM EST on December 03, 2017",3.9,-9999.00
"12:53 AM EST on December 04, 2017",1.7,-9999.00
"1:53 AM EST on December 04, 2017",2.2,-9999.00
"2:53 AM EST on December 04, 2017",1.7,-9999.00
"3:53 AM EST on December 04, 2017",3.3,-9999.00
"4:53 AM EST on December 04, 2017",0.0,-9999.00
"5:53 AM EST on December 04, 2017",0.6,-9999.00
"6:53 AM EST on December 04, 2017",0.6,-9999.00
"7:53 AM EST on December 04, 2017",0.6,-9999.00
"8:53 AM EST on December 04, 2017",4.4,-9999.00
"9:53 AM EST on December 04, 2017",6.7,-9999.00
"10:53 AM EST on December 04, 2017",10.0,-9999.00
"11:53 AM EST on December 04, 2017",11.7,-9999.00
"12:53 PM EST on December 04, 2017",12.2,-9999.00
"1:53 PM EST on December 04, 2017",12.8,-9999.00
"2:53 PM EST on December 04, 2017",12.8,-9999.00
"3:53 PM EST on December 04, 2017",12.2,-9999.00
"4:53 PM EST on December 04, 2017",10.6,-9999.00
"5:53 PM EST on December 04, 2017",11.1,-9999.00
"6:53 PM EST on December 04, 2017",9.4,-9999.00
"7:53 PM EST on December 04, 2017",6.7,-9999.00
"8:53 PM EST on December 04, 2017",6.7,-9999.00
"9:53 PM EST on December 04, 2017",7.2,-9999.00
"10:53 PM EST on December 04, 2017",5.6,-9999.00
"11:53 PM EST on December 04, 2017",7.2,-9999.00
"12:53 AM EST on December 05, 2017",6.1,-9999.00
"1:53 AM EST on December 05, 2017",5.0,-9999.00
"2:53 AM EST on December 05, 2017",4.4,-9999.00
"3:53 AM EST on December 05, 2017",5.0,-9999.00
"4:53 AM EST on December 05, 2017",5.0,-9999.00
"5:53 AM EST on December 05, 2017",5.0,-9999.00
"6:53 AM EST on December 05, 2017",5.0,-9999.00
"7:53 AM EST on December 05, 2017",5.6,-9999.00
"8:53 AM EST on December 05, 2017",7.8,-9999.00
"9:53 AM EST on December 05, 2017",12.2,-9999.00
"10:53 AM EST on December 05, 2017",12.8,-9999.00
"11:53 AM EST on December 05, 2017",14.4,-9999.00
"12:53 PM EST on December 05, 2017",15.6,-9999.00
"1:53 PM EST on December 05, 2017",16.1,-9999.00
"2:53 PM EST on December 05, 2017",16.7,-9999.00
"3:53 PM EST on December 05, 2017",16.7,-9999.00
"4:53 PM EST on December 05, 2017",16.1,0.0
"5:22 PM EST on December 05, 2017",14.4,0.5
"5:53 PM EST on December 05, 2017",13.9,2.0
"6:53 PM EST on December 05, 2017",13.3,1.0
"7:53 PM EST on December 05, 2017",13.3,0.8
"8:53 PM EST on December 05, 2017",13.3,0.0
"9:53 PM EST on December 05, 2017",13.3,-9999.00
"10:53 PM EST on December 05, 2017",13.3,-9999.00
"11:53 PM EST on December 05, 2017",13.3,-9999.00
"12:53 AM EST on December 06, 2017",12.8,-9999.00
"1:50 AM EST on December 06, 2017",13.0,-9999.00
"1:53 AM EST on December 06, 2017",12.8,-9999.00
"2:04 AM EST on December 06, 2017",12.8,-9999.00
"2:53 AM EST on December 06, 2017",12.2,-9999.00
"3:53 AM EST on December 06, 2017",11.1,-9999.00
"4:53 AM EST on December 06, 2017",10.0,-9999.00
"5:53 AM EST on December 06, 2017",8.9,-9999.00
"6:53 AM EST on December 06, 2017",7.2,-9999.00
"7:53 AM EST on December 06, 2017",6.1,-9999.00
"8:53 AM EST on December 06, 2017",6.1,-9999.00
"9:53 AM EST on December 06, 2017",7.2,-9999.00
"10:53 AM EST on December 06, 2017",7.8,-9999.00
"11:53 AM EST on December 06, 2017",8.9,-9999.00
"12:53 PM EST on December 06, 2017",8.9,-9999.00
"1:53 PM EST on December 06, 2017",8.9,-9999.00
"2:53 PM EST on December 06, 2017",8.3,-9999.00
"3:53 PM EST on December 06, 2017",8.3,-9999.00
"4:53 PM EST on December 06, 2017",7.8,-9999.00
"5:53 PM EST on December 06, 2017",7.2,-9999.00
"6:53 PM EST on December 06, 2017",6.7,-9999.00
"7:53 PM EST on December 06, 2017",5.6,-9999.00
"8:53 PM EST on December 06, 2017",5.6,-9999.00
"9:53 PM EST on December 06, 2017",5.0,-9999.00
"10:53 PM EST on December 06, 2017",5.0,-9999.00
"11:53 PM EST on December 06, 2017",6.1,-9999.00
"12:53 AM EST on December 07, 2017",5.6,-9999.00
"1:53 AM EST on December 07, 2017",5.0,-9999.00
"2:53 AM EST on December 07, 2017",5.0,-9999.00
"3:53 AM EST on December 07, 2017",4.4,-9999.00
"4:53 AM EST on December 07, 2017",3.9,-9999.00
"5:53 AM EST on December 07, 2017",4.4,-9999.00
"6:53 AM EST on December 07, 2017",2.8,-9999.00
"7:53 AM EST on December 07, 2017",2.8,-9999.00
"8:53 AM EST on December 07, 2017",2.8,-9999.00
"9:53 AM EST on December 07, 2017",3.9,-9999.00
"10:53 AM EST on December 07, 2017",6.7,-9999.00
"11:53 AM EST on December 07, 2017",8.3,-9999.00
"12:53 PM EST on December 07, 2017",8.9,-9999.00
"1:53 PM EST on December 07, 2017",8.9,-9999.00
"2:53 PM EST on December 07, 2017",8.3,-9999.00
"3:53 PM EST on December 07, 2017",8.9,-9999.00
"4:53 PM EST on December 07, 2017",7.2,-9999.00
"5:53 PM EST on December 07, 2017",6.7,-9999.00
"6:53 PM EST on December 07, 2017",6.7,-9999.00
"7:53 PM EST on December 07, 2017",7.2,-9999.00
"8:53 PM EST on December 07, 2017",6.1,-9999.00
"9:53 PM EST on December 07, 2017",6.1,-9999.00
"10:53 PM EST on December 07, 2017",6.7,-9999.00
"11:53 PM EST on December 07, 2017",5.6,-9999.00
"12:53 AM EST on December 08, 2017",5.0,-9999.00
"1:53 AM EST on December 08, 2017",5.0,-9999.00
"2:53 AM EST on December 08, 2017",4.4,-9999.00
"3:53 AM EST on December 08, 2017",3.9,-9999.00
"4:53 AM EST on December 08, 2017",3.3,-9999.00
"5:53 AM EST on December 08, 2017",3.3,-9999.00
"6:53 AM EST on December 08, 2017",3.3,-9999.00
"7:53 AM EST on December 08, 2017",2.8,-9999.00
"8:53 AM EST on December 08, 2017",3.9,-9999.00
"9:53 AM EST on December 08, 2017",5.0,-9999.00
"10:53 AM EST on December 08, 2017",5.6,-9999.00
"11:53 AM EST on December 08, 2017",5.0,-9999.00
"12:53 PM EST on December 08, 2017",5.0,-9999.00
"1:53 PM EST on December 08, 2017",4.4,-9999.00
"2:53 PM EST on December 08, 2017",4.4,-9999.00
"3:53 PM EST on December 08, 2017",2.8,-9999.00
"4:53 PM EST on December 08, 2017",2.2,-9999.00
"5:53 PM EST on December 08, 2017",1.7,-9999.00
"6:53 PM EST on December 08, 2017",1.7,-9999.00
"7:28 PM EST on December 08, 2017",1.7,-9999.00
"7:53 PM EST on December 08, 2017",1.7,-9999.00
"8:53 PM EST on December 08, 2017",1.7,-9999.00
"9:53 PM EST on December 08, 2017",1.7,-9999.00
"10:53 PM EST on December 08, 2017",1.7,-9999.00
"11:53 PM EST on December 08, 2017",1.7,-9999.00
"12:49 AM EST on December 09, 2017",1.0,-9999.00
"12:53 AM EST on December 09, 2017",1.1,-9999.00
"1:27 AM EST on December 09, 2017",1.1,-9999.00
"1:53 AM EST on December 09, 2017",1.7,-9999.00
"2:53 AM EST on December 09, 2017",1.1,-9999.00
"3:53 AM EST on December 09, 2017",1.1,-9999.00
"4:53 AM EST on December 09, 2017",1.1,-9999.00
"5:53 AM EST on December 09, 2017",1.1,-9999.00
"6:53 AM EST on December 09, 2017",1.1,0.0
"7:11 AM EST on December 09, 2017",1.1,0.0
"7:28 AM EST on December 09, 2017",1.1,0.0
"7:36 AM EST on December 09, 2017",1.1,0.0
"7:53 AM EST on December 09, 2017",0.6,0.0
"8:01 AM EST on December 09, 2017",0.6,0.0
"8:22 AM EST on December 09, 2017",0.6,0.0
"8:29 AM EST on December 09, 2017",0.6,0.0
"8:43 AM EST on December 09, 2017",0.6,0.0
"8:53 AM EST on December 09, 2017",0.6,0.0
"9:11 AM EST on December 09, 2017",0.6,0.3
"9:53 AM EST on December 09, 2017",0.6,1.0
"10:00 AM EST on December 09, 2017",0.6,0.0
"10:15 AM EST on December 09, 2017",0.6,0.3
"10:22 AM EST on December 09, 2017",1.1,0.3
"10:39 AM EST on December 09, 2017",0.6,0.5
"10:53 AM EST on December 09, 2017",1.1,0.8
"11:07 AM EST on December 09, 2017",0.6,0.0
"11:24 AM EST on December 09, 2017",0.6,0.3
"11:35 AM EST on December 09, 2017",1.1,0.3
"11:53 AM EST on December 09, 2017",1.1,0.3
"12:12 PM EST on December 09, 2017",1.1,0.3
"12:53 PM EST on December 09, 2017",1.1,0.3
"1:15 PM EST on December 09, 2017",1.1,0.3
"1:30 PM EST on December 09, 2017",1.1,0.3
"1:34 PM EST on December 09, 2017",1.1,0.3
"1:44 PM EST on December 09, 2017",1.1,0.3
"1:53 PM EST on December 09, 2017",1.1,0.3
"2:25 PM EST on December 09, 2017",1.1,0.0
"2:53 PM EST on December 09, 2017",1.1,0.3
"3:02 PM EST on December 09, 2017",1.1,0.0
"3:09 PM EST on December 09, 2017",1.1,0.0
"3:53 PM EST on December 09, 2017",1.1,0.5
"4:12 PM EST on December 09, 2017",0.6,0.0
"4:25 PM EST on December 09, 2017",0.6,0.0
"4:53 PM EST on December 09, 2017",0.6,0.3
"4:54 PM EST on December 09, 2017",0.6,0.0
"5:53 PM EST on December 09, 2017",0.6,0.0
"6:31 PM EST on December 09, 2017",1.1,-9999.00
"7:53 PM EST on December 09, 2017",1.1,-9999.00
"8:53 PM EST on December 09, 2017",1.1,-9999.00
"9:53 PM EST on December 09, 2017",1.1,-9999.00
"10:50 PM EST on December 09, 2017",1.0,-9999.00
"10:53 PM EST on December 09, 2017",0.6,-9999.00
"11:29 PM EST on December 09, 2017",0.6,-9999.00
"11:34 PM EST on December 09, 2017",0.6,-9999.00
"11:45 PM EST on December 09, 2017",0.6,-9999.00
"11:53 PM EST on December 09, 2017",0.6,-9999.00
"12:34 AM EST on December 10, 2017",0.6,-9999.00
"12:53 AM EST on December 10, 2017",0.6,-9999.00
"1:53 AM EST on December 10, 2017",0.6,-9999.00
"2:53 AM EST on December 10, 2017",0.6,-9999.00
"3:53 AM EST on December 10, 2017",-0.6,-9999.00
"4:53 AM EST on December 10, 2017",-1.1,-9999.00
"5:53 AM EST on December 10, 2017",-0.6,-9999.00
"6:53 AM EST on December 10, 2017",0.0,-9999.00
"7:53 AM EST on December 10, 2017",-0.6,-9999.00
"8:53 AM EST on December 10, 2017",0.0,-9999.00
"9:53 AM EST on December 10, 2017",2.2,-9999.00
